lat_deg,lon_deg,s_m,kappa_1pm,az_rad,leg_index
39.00293394,-76.49961765,902.1181258,-0.06981333333,0.4139299883,6
39.00294987,-76.49960692,904.1181258,-0.06981333333,0.553556655,6
39.00296449,-76.49959345,906.1181258,-0.06981333333,0.6931833216,6
39.0029775,-76.49957751,908.1181258,-0.06981333333,0.8328099883,6
39.00298865,-76.4995594,910.1181258,-0.06981333333,0.972436655,6
39.00299773,-76.49953948,912.1181258,-0.06981333333,1.112063322,6
39.00300455,-76.49951813,914.1181258,-0.06981333333,1.251689988,6
39.003009,-76.49949578,916.1181258,-0.06981333333,1.391316655,6
39.00301097,-76.49947285,918.1181258,-0.06981333333,1.530943322,6
39.00301043,-76.49944979,920.1181258,-0.06981333333,1.670569988,6
39.00300739,-76.49942705,922.1181258,-0.06981333333,1.810196655,6
39.00300191,-76.49940507,924.1181258,-0.06981333333,1.949823322,6
39.0029941,-76.49938429,926.1181258,-0.06981333333,2.089449988,6
39.00298411,-76.4993651,928.1181258,-0.06981333333,2.229076655,6
39.00297213,-76.49934788,930.1181258,-0.06981333333,2.368703322,6
39.0029584,-76.49933296,932.1181258,-0.06981333333,2.508329988,6
39.00294318,-76.49932064,934.1181258,-0.06981333333,2.647956655,6
39.00292677,-76.49931115,936.1181258,-0.06981333333,2.787583322,6
39.00290949,-76.49930468,938.1181258,-0.06981333333,2.927209988,6
39.00289168,-76.49930136,940.1181258,-0.06981333333,3.066836655,6
39.00287368,-76.49930125,942.1181258,-0.06981333333,-3.076721986,6
39.00285584,-76.49930434,944.1181258,0.06981333333,-2.950642573,6
39.00283797,-76.49930713,946.1181258,0.06981333333,-3.090269239,6
39.00281996,-76.49930734,948.1181258,0,3.141592654,6
39.00280194,-76.49930734,950.1181258,0,3.141592654,6
39.00278392,-76.49930734,952.1181258,0,3.141592654,6
39.00276591,-76.49930734,954.1181258,0,3.141592654,6
39.00274789,-76.49930734,956.1181258,0,3.141592654,6
39.00272988,-76.49930734,958.1181258,0,3.141592654,6
39.00271186,-76.49930734,960.1181258,0,3.141592654,6
39.00270232,-76.49930734,961.1771892,0,3.141592654,6
39.00270232,-76.49930734,961.1771892,0.06981333333,3.141592654,7
39.00268431,-76.49930734,963.1771892,0,3.141592653,7
39.00266629,-76.49930734,965.1771892,0,3.141592653,7
39.00264828,-76.49930734,967.1771892,0,3.141592653,7
39.00263026,-76.49930734,969.1771892,0,3.141592653,7
39.00261225,-76.49930735,971.1771892,0,3.141592653,7
39.00259423,-76.49930735,973.1771892,0,3.141592653,7
39.00257621,-76.49930735,975.1771892,0,3.141592653,7
39.0025582,-76.49930735,977.1771892,0,3.141592653,7
39.00254018,-76.49930735,979.1771892,0,3.141592653,7
39.00252217,-76.49930735,981.1771892,0,3.141592653,7
39.00250415,-76.49930735,983.1771892,0,3.141592653,7
39.00248614,-76.49930735,985.1771892,0,3.141592653,7
39.00246812,-76.49930735,987.1771892,0,3.141592653,7
39.00245011,-76.49930735,989.1771892,0,3.141592653,7
39.00243209,-76.49930735,991.1771892,0,3.141592653,7
39.00241408,-76.49930735,993.1771892,0,3.141592653,7
39.00239606,-76.49930735,995.1771892,0,3.141592653,7
39.00237804,-76.49930735,997.1771892,0,3.141592653,7
39.00236003,-76.49930735,999.1771892,0,3.141592653,7
39.00234201,-76.49930735,1001.177189,0,3.141592653,7
39.002324,-76.49930735,1003.177189,0,3.141592653,7
39.00230598,-76.49930735,1005.177189,0,3.141592653,7
39.00228797,-76.49930735,1007.177189,0,3.141592653,7
39.00226995,-76.49930735,1009.177189,0,3.141592653,7
39.00225194,-76.49930735,1011.177189,0,3.141592653,7
39.00223392,-76.49930735,1013.177189,0,3.141592653,7
39.0022159,-76.49930735,1015.177189,0,3.141592653,7
39.00219789,-76.49930735,1017.177189,0,3.141592653,7
39.00217987,-76.49930735,1019.177189,0,3.141592653,7
39.00216186,-76.49930735,1021.177189,0,3.141592653,7
39.00214384,-76.49930735,1023.177189,0,3.141592653,7
39.00212583,-76.49930735,1025.177189,0,3.141592653,7
39.00210781,-76.49930735,1027.177189,0,3.141592653,7
39.0020898,-76.49930735,1029.177189,0,3.141592653,7
39.00207178,-76.49930735,1031.177189,0,3.141592653,7
39.00205377,-76.49930735,1033.177189,0,3.141592653,7
39.00203575,-76.49930735,1035.177189,0,3.141592653,7
39.00201773,-76.49930735,1037.177189,0,3.141592653,7
39.00199972,-76.49930735,1039.177189,0,3.141592653,7
39.0019817,-76.49930735,1041.177189,0,3.141592653,7
39.00196369,-76.49930735,1043.177189,0,3.141592653,7
39.00194567,-76.49930735,1045.177189,0,3.141592653,7
39.00192766,-76.49930735,1047.177189,0,3.141592653,7
39.00190964,-76.49930735,1049.177189,0,3.141592653,7
39.00189163,-76.49930735,1051.177189,0,3.141592653,7
39.00187361,-76.49930735,1053.177189,0,3.141592653,7
39.00185559,-76.49930735,1055.177189,0,3.141592653,7
39.00183758,-76.49930735,1057.177189,0,3.141592653,7
39.00181956,-76.49930735,1059.177189,0,3.141592653,7
39.00180155,-76.49930735,1061.177189,0,3.141592653,7
39.00178353,-76.49930735,1063.177189,0,3.141592653,7
39.00176552,-76.49930735,1065.177189,0,3.141592653,7
39.0017475,-76.49930735,1067.177189,0,3.141592653,7
39.00172949,-76.49930735,1069.177189,0,3.141592653,7
39.00171147,-76.49930735,1071.177189,0,3.141592653,7
39.00169346,-76.49930735,1073.177189,0,3.141592653,7
39.00167544,-76.49930735,1075.177189,0,3.141592653,7
39.00165742,-76.49930735,1077.177189,0,3.141592653,7
39.00163941,-76.49930735,1079.177189,0,3.141592653,7
39.00162139,-76.49930735,1081.177189,0,3.141592653,7
39.00160338,-76.49930735,1083.177189,0,3.141592653,7
39.00158536,-76.49930736,1085.177189,0,3.141592653,7
39.00156735,-76.49930736,1087.177189,0,3.141592653,7
39.00154933,-76.49930736,1089.177189,0,3.141592653,7
39.00153132,-76.49930736,1091.177189,0,3.141592653,7
39.0015133,-76.49930736,1093.177189,0,3.141592653,7
39.00149528,-76.49930736,1095.177189,0,3.141592653,7
39.00147727,-76.49930736,1097.177189,0,3.141592653,7
39.00145925,-76.49930736,1099.177189,0,3.141592653,7
39.00144124,-76.49930736,1101.177189,0,3.141592653,7
39.00142322,-76.49930736,1103.177189,0,3.141592653,7
39.00140521,-76.49930736,1105.177189,0,3.141592653,7
39.00138719,-76.49930736,1107.177189,0,3.141592653,7
39.00136918,-76.49930736,1109.177189,0,3.141592653,7
39.00135116,-76.49930736,1111.177189,0,3.141592653,7
39.00133315,-76.49930736,1113.177189,0,3.141592653,7
39.00131513,-76.49930736,1115.177189,0,3.141592653,7
39.00129711,-76.49930736,1117.177189,0,3.141592653,7
39.0012791,-76.49930736,1119.177189,0,3.141592653,7
39.00126108,-76.49930736,1121.177189,0,3.141592653,7
39.00124307,-76.49930736,1123.177189,0,3.141592653,7
39.00122505,-76.49930736,1125.177189,0,3.141592653,7
39.00120704,-76.49930736,1127.177189,0,3.141592653,7
39.00118902,-76.49930736,1129.177189,0,3.141592653,7
39.00117101,-76.49930736,1131.177189,0,3.141592653,7
39.00115299,-76.49930736,1133.177189,0,3.141592653,7
39.00113497,-76.49930736,1135.177189,0,3.141592653,7
39.00111696,-76.49930736,1137.177189,0,3.141592653,7
39.00109894,-76.49930736,1139.177189,0,3.141592653,7
39.00108093,-76.49930736,1141.177189,0,3.141592653,7
39.00106291,-76.49930736,1143.177189,0,3.141592653,7
39.0010449,-76.49930736,1145.177189,0,3.141592653,7
39.00102688,-76.49930736,1147.177189,0,3.141592654,7
39.00100887,-76.49930736,1149.177189,0,3.141592654,7
39.00099085,-76.49930736,1151.177189,0,3.141592654,7
39.00097284,-76.49930736,1153.177189,0,3.141592654,7
39.00095482,-76.49930736,1155.177189,0,3.141592654,7
39.0009368,-76.49930736,1157.177189,0,3.141592654,7
39.00091879,-76.49930736,1159.177189,0,3.141592654,7
39.00090077,-76.49930736,1161.177189,0,3.141592654,7
